-3.86610419	0.06987481	-1.98186534	1.16163321	0.59185802	0.72223262	0.29805262	-0.00655227	0.23133116	0.00451371	0.11350664	0.01193883	0.00932395	-0.2236978	-0.05891805	0.80745324	-0.42411497	-0.00627897	-0.07160493	0.06652502	0.02222873	0.04332655	0.02269688	0.06082539	-0.0218497	-0.00741956	-0.01990724	0.01771952	-0.00438422	0.01763147	-0.02661015	-0.01462038	-0.02009423	0.24758671	0.25103893	0.30526104	0.13544845	-0.1551909	0.00156839	-0.02934571	0.04813396	-0.01279427	-0.00090101	-0.01810482	-0.00290226	-0.00457582	0.0070255	0.00597834	0.00583564	0.00119638	-0.00366649	-0.00165665	0.02734163	0.01338505	0.0014395	-0.00469717	-0.00021546	0.00162939	0.00181248	0.00040769	0.00033628	0.00036527	0.00064236	-0.00014491	0.0008364	-0.0008479	0.00200595	-0.00067716	0.00183136	-0.00067236	0.00043028	-0.00051371	-0.00201946	-0.00254864	-0.00026374	-0.00158832	-0.00059299	-0.0010319	0.00255436	0.00010602	0.00026291	0.00066788	0.00084784	0.00055384	-0.00122072	-0.0019985	-0.00184451	-0.0001464	0.00026137	0.00062261	-0.0024423	0.00067442	0.00096061	-0.22035846	-0.15469053	-0.15350202	0.02025559	-0.09828734	0.1138996	-0.00494681	0.02111981	-0.0091157	0.02466524	-0.05836096	0.12973626	-0.00110437	-0.01102365	-0.0057243	0.01485741	0.00662492	0.00193075	-0.00237938	-0.00568995	-0.00453005	0.01553689	0.00130126	0.00497236	0.00975687	-0.00294921	0.00960364	-0.01664775	-0.00884062	-0.01393117	0.00020596	-0.00013013	-0.00020595	-0.00037061	0.00004087	-0.00041201	0.00022917	0.0005008	0.00019362	-0.00007998	0.00041595	0.00000788	1.2436911	-0.24517086	0.63947364	-0.00066135	0.00450285	-0.00463963	-0.00220395	0.00275937	0.00403184	-0.00025754	0.00003528	-0.00026169	-0.00109701	0.00030514	-0.00107678	0.00044311	0.00049129	0.00008671	-0.000215	-0.00008535	-0.00010578	0.00047159	0.00124388	0.00116843	0.00093848	-0.00000713	-0.00034947
0.06987481	-4.87232373	-1.31595378	0.33663966	1.55610171	0.62276227	0.21325558	-0.38125541	0.02661966	0.07004972	0.30920304	0.14809228	-0.39438569	0.1053145	-0.2318905	-0.16313207	1.94618656	0.40525211	0.1681069	0.27038176	0.25099323	-0.02760359	-0.04651396	-0.02727274	0.03224894	-0.00256738	0.02277961	-0.00526513	0.01505912	0.00259419	-0.01067754	0.04383788	0.01537185	0.14544857	-0.04712648	0.12711114	-0.2108351	0.11344786	-0.15758242	-0.00617981	0.01059971	0.02410757	0.00432413	0.01438683	-0.00489448	0.00543063	-0.01217303	-0.00080117	-0.00451111	0.00814238	-0.0008054	0.00697058	-0.02209805	-0.01322057	-0.00247375	0.00543387	0.00034987	-0.00194305	-0.00070695	-0.00005848	-0.00006737	-0.00015002	-0.00020635	0.00012769	-0.00037707	0.00039966	-0.00086787	0.00036838	-0.00084	0.00029521	-0.00020398	0.00006896	0.00100492	0.00109278	0.00038895	0.00140276	0.00158174	0.00029584	-0.00112069	-0.0002216	-0.00044019	-0.00037045	-0.00033877	-0.0001416	0.0005387	0.00089929	0.00080769	-0.00008083	-0.00003714	-0.00026961	0.00148006	-0.00056952	-0.00075217	0.4575701	0.35401365	0.48681968	-0.11297172	-0.00454564	-0.00903149	0.01281765	0.02723476	0.01192028	-0.03718326	-0.05503417	0.01576176	-0.0030251	0.00967902	-0.00001998	0.00330785	0.00128969	-0.00280414	0.0042362	0.01582092	0.00549288	-0.00494837	-0.00403199	-0.00568869	-0.00972001	-0.00499532	-0.00713917	-0.00390247	-0.00040164	0.01004095	-0.00019918	0.000303	0.00007745	0.00020643	0.0000879	0.00016376	-0.00004517	-0.0000687	-0.00017479	0.00001159	-0.0002283	-0.00005941	-0.29350528	0.81765467	-0.03099017	-0.00059034	0.0011269	-0.000632	0.00055097	-0.00063111	-0.00097687	0.00006504	0.00024091	0.000055	0.00044426	-0.00014071	0.00042291	-0.00021245	-0.00006794	-0.00010739	-0.00000627	0.00015673	0.00001482	-0.00024298	-0.00055288	-0.00056888	-0.00061332	0.00019946	0.00025688
-1.98186534	-1.31595378	-3.06643228	0.64369408	0.81379867	1.17511194	0.31288789	-0.12292422	0.13833434	-0.00648848	0.17441422	0.10361792	-0.11391697	-0.1141346	-0.15324768	0.09499894	0.21678757	0.73068195	0.04975829	0.17581425	0.04489276	0.04175618	0.00632288	0.01217319	-0.00301716	-0.00586499	-0.00526846	0.01678984	0.00738769	0.00870254	-0.0176171	0.00974197	-0.0207327	0.28528923	0.16986138	0.22535539	0.02365612	-0.15425168	-0.00740935	-0.01678778	0.02969972	-0.01744406	0.00680964	-0.0185909	0.00192782	-0.01065713	0.0178897	0.00372781	0.01454921	-0.00512267	-0.00390443	-0.00542388	0.04210147	0.01389254	0.003687	-0.008825	0.00005186	0.0037022	0.00157052	0.00118303	0.0005546	0.00147856	-0.00015118	-0.00015761	0.00063148	-0.00096513	0.00260142	-0.00079986	0.00228484	-0.00092865	0.0003305	-0.0004246	-0.00295515	-0.00345176	-0.00070514	-0.00268587	-0.0019954	-0.00150356	0.0037872	0.00002992	0.00067152	0.00069889	0.00110343	0.00051869	-0.00136136	-0.00286408	-0.002682	-0.00019158	0.00043859	0.00100301	-0.00268334	0.00082401	0.0010507	0.05428807	0.03916761	-0.01405754	0.10513035	-0.00610444	-0.10722756	-0.01234543	0.01676618	0.01633376	0.13727218	0.00912319	-0.0885056	-0.00401291	-0.00483522	-0.00309741	0.00396258	0.00129236	0.01447995	-0.00261189	0.00066852	0.00477319	0.00948223	-0.0024262	0.00708469	0.00361891	0.00138171	0.00317235	-0.02912807	-0.00587124	-0.0023645	0.00006194	-0.00036359	-0.00008676	-0.00061419	-0.00022508	-0.00029495	0.00032558	0.00014469	0.00055919	0.00023216	-0.00001599	0.00045898	0.54713746	0.05772725	0.79696778	-0.0005715	0.00185124	-0.00195504	-0.00127121	0.00131789	0.00228868	-0.0005272	-0.00059229	0.00005902	-0.00154554	0.00034593	-0.00141809	0.00070745	0.00048516	0.00024871	-0.00053923	-0.00018766	-0.00016451	0.00072514	0.00159481	0.00159726	0.00115658	-0.00007096	-0.00033778
1.16163321	0.33663966	0.64369408	-3.84358967	0.79882649	-1.78176487	1.90633926	-0.5113204	0.85230386	0.01778963	-0.45791566	-0.10964486	0.24710504	0.05549141	0.1791856	-0.23939157	0.24704633	-0.04476725	0.00547436	-0.00696765	0.01678488	-0.01246138	-0.0066845	-0.00945894	0.00918112	0.00111924	0.00662971	-0.00398148	0.00857877	-0.00056135	-0.01003109	0.00123909	0.00747851	0.00638392	-0.03927099	-0.00212924	-0.01420936	0.03459838	-0.00143233	0.00141559	-0.00593618	0.00070846	0.00072056	0.00295551	-0.00092208	0.00112109	-0.00361149	0.00143892	-0.00218982	0.00769297	0.00147629	0.01387379	-0.0083044	-0.0025975	-0.00161833	0.00208915	0.00002544	-0.00070808	-0.00044224	0.0000038	-0.00023346	-0.00010286	-0.00012738	0.00007794	-0.00032478	0.00033095	-0.00077316	0.00025699	-0.00067852	0.00012012	-0.00002883	0.00005465	0.00085958	0.00095982	0.00010511	0.00038005	0.00043569	0.00030272	-0.0009106	0.00010753	-0.00013753	-0.00041935	-0.00028684	-0.00011581	0.00028371	0.00078303	0.00076046	-0.00009039	-0.00015957	-0.00022159	0.00115916	-0.00034365	-0.0005593	1.64038729	-1.637376	-0.00858334	0.30406742	-0.24274349	0.17465033	-0.07776746	-0.03618807	0.04522985	0.02658565	0.00365646	0.00491634	0.00033995	-0.00001048	0.00152802	-0.00209068	-0.001291	-0.00367568	0.0042835	0.0068132	-0.00422153	-0.00579922	-0.00020354	-0.00294213	0.00029112	0.00025092	0.0000727	0.00721598	-0.01768491	0.00852343	-0.00032582	0.00015843	-0.00001267	-0.00002056	0.00016299	0.00004149	-0.00027664	0.00016645	-0.00017935	-0.0002097	-0.00000682	-0.00019776	0.19664057	0.09306647	0.17120642	0.00018571	-0.00085716	0.00127268	0.00076069	-0.00065114	-0.00128939	0.00003763	0.00007812	-0.00004015	0.00033796	-0.00012057	0.00031576	-0.00025302	-0.00015485	-0.00003929	0.00006061	-0.00000934	0.00001332	-0.00024697	-0.00036644	-0.00041046	-0.00041634	0.00009831	0.00022067
0.59185802	1.55610171	0.81379867	0.79882649	-5.35475308	-0.97666948	-0.84731907	1.19639902	-0.33196026	-0.22462808	0.14133687	-0.08626709	0.01239063	-0.00246074	-0.00104826	0.09160835	0.17856655	0.15042042	-0.01504123	0.03777124	0.01246189	0.00782708	-0.00211474	0.00692575	-0.00018424	0.00500368	0.00091567	-0.00486721	0.00000051	-0.00358831	0.00166307	-0.01209722	0.00228491	-0.03541681	0.01078433	-0.01974173	0.00194395	-0.00664746	-0.00153995	0.00060093	-0.00360427	-0.00009568	-0.00026838	0.00256494	0.00037857	-0.00164429	0.00278773	-0.00261247	0.00171375	-0.00308221	0.00156312	-0.00365764	0.00336703	-0.00508148	0.00041507	-0.00059413	0.00008328	0.00043026	-0.00012519	0.0000351	-0.00008862	-0.00009028	0.00006237	-0.00000079	-0.0001594	0.00010621	-0.00024485	0.00001657	-0.00015119	0.00015256	0.000104	0.00003304	-0.00006387	0.00013995	-0.00007615	0.00012742	-0.00064958	-0.0003758	-0.00045012	0.00015865	0.00021676	0.00003883	-0.00003236	-0.00008603	-0.00001589	0.00028999	0.00029271	0.00025921	-0.00025484	-0.00015733	-0.00110524	0.000556	0.00105424	-1.63281436	8.41501111	1.42289495	0.39309373	-0.2498871	0.21915793	-0.05012943	0.12261363	0.06316511	0.00707666	-0.01010508	-0.00985257	-0.00165166	-0.00216543	-0.00089	0.00390876	0.00067807	0.00211241	0.00192324	-0.00226575	-0.00345311	0.00010397	0.00072081	0.00141984	-0.00118467	-0.00169531	0.00150884	-0.00054233	-0.0091556	0.00822856	0.00002817	-0.00001585	0.00003743	0.00008207	0.00005228	0.00009682	0.00012125	0.00010513	0.0000606	0.00008317	0.00045104	0.00014495	-0.00932944	-0.12288268	-0.05058118	0.00022261	-0.00039637	0.00090403	-0.00024346	0.00010277	0.00024604	0.00002148	0.0000706	-0.0000079	0.00006669	-0.00005147	0.00007878	0.00003227	0.00007922	-0.00003687	0.00013809	0.00010194	0.00001113	0.00001136	-0.00011397	-0.00006418	0.00049847	-0.00032267	-0.00028245
0.72223262	0.62276227	1.17511194	-1.78176487	-0.97666948	-2.53754891	0.73645387	-0.10302559	0.92797255	-0.02104913	-0.24743969	-0.1681593	0.15947393	0.03138046	0.14840403	-0.10051892	0.25955072	-0.02687941	0.01330804	0.01621733	-0.00773551	-0.00210863	-0.00273241	-0.0069525	0.00365521	0.00315385	0.00534824	-0.00422739	0.00305496	-0.00175213	0.0062052	0.00462767	-0.00656838	0.00019901	-0.025038	-0.02050061	-0.01709247	0.02625497	0.00349274	0.000742	-0.00440709	-0.00053807	0.00077605	0.00157512	-0.00079411	0.0007298	-0.00166688	0.00091704	-0.00284519	0.00343042	0.00007687	0.00275431	-0.00661328	-0.00099156	-0.00044453	0.001324	-0.00013375	-0.00040088	-0.00024421	-0.00015149	-0.00016437	-0.0003203	-0.00002533	0.00004792	-0.00012743	0.0000819	-0.0005711	0.00013057	-0.00055654	0.00013877	0.00001564	0.0000166	0.00044486	0.00046535	0.0001285	0.00058855	-0.00004743	-0.00014958	-0.00081064	0.00001539	-0.0001714	-0.0001411	-0.00028431	-0.0003654	0.00013182	0.00077148	0.00062547	0.00024001	-0.00039478	-0.00054238	-0.00061353	0.00031132	0.00083089	-0.02125544	1.42643028	1.3585569	0.40906663	-0.2304932	0.12096477	0.03800045	0.07393063	-0.10208448	0.00060133	-0.01222599	0.02880848	0.00104775	-0.00019502	-0.00105937	-0.00227778	-0.00171215	0.00102605	-0.00368451	0.00045375	0.00673	-0.00346262	0.00036315	-0.00203777	-0.00113384	-0.00059811	-0.00097006	0.00520762	-0.0027375	0.00104376	-0.00010873	0.00000321	-0.00014581	-0.00003742	0.00010748	-0.00004209	-0.00008953	-0.00001492	-0.00028692	-0.00015778	0.00019933	0.00005124	0.15051449	0.03046477	0.10781161	0.00014983	-0.00044131	0.00067078	0.0004471	-0.00053445	-0.00104005	0.00004649	0.00007241	-0.00000219	0.00019314	-0.0000984	0.00021473	-0.00010607	-0.00013356	-0.00000345	0.00016227	0.00002032	-0.00004301	-0.00012606	-0.00037665	-0.00043094	0.00017758	-0.00012118	-0.000312
0.29805262	0.21325558	0.31288789	1.90633926	-0.84731907	0.73645387	-4.05153625	0.47213434	-1.98878779	0.87260348	-0.2439127	0.18953281	-0.25977207	0.07471585	-0.11326349	0.15476534	-0.15601879	0.02073211	-0.01303586	-0.01714112	-0.02229456	0.00446595	0.00808498	0.00562976	-0.0065906	-0.00368949	-0.00552068	0.00788519	-0.00538722	0.0028454	0.00040305	0.00539423	-0.00001017	0.01207231	0.00009298	0.01542286	0.00207747	-0.01005742	0.00078424	-0.00131544	0.00073316	-0.00018855	0.00017318	-0.00186035	0.00029807	-0.00072778	0.00223429	-0.00006183	0.00178389	-0.00238738	-0.00108191	0.00107525	0.00211566	0.00044077	0.00082144	-0.0011396	0.00003568	0.00054704	0.00010214	0.00038525	0.00011864	0.00051858	-0.00006336	0.0000572	0.00007954	-0.00013316	0.00045423	-0.00013088	0.00041882	-0.00022259	0.00006281	-0.0000571	-0.00033418	-0.00053454	-0.0000287	-0.00068109	-0.00020481	-0.0000678	0.00065078	0.00009901	0.00007984	-0.00004436	0.0002422	0.00018851	-0.00018976	-0.00068243	-0.00055843	-0.00029381	0.0002515	0.00042939	0.00050168	-0.00016848	-0.00056632	0.04340064	-0.02006997	0.06905934	3.81070143	2.29411404	2.86653666	0.08555308	-0.6641764	-0.14333406	-0.01585415	0.04831506	0.14688993	-0.00020408	0.0005729	-0.00142467	-0.0001999	0.00172804	0.00179423	-0.00052664	-0.00101839	0.0008173	0.00366983	-0.00096549	0.00296909	0.00082129	0.00186337	-0.00103318	0.00722654	-0.00036992	-0.00044807	-0.00011733	0.00014863	0.00008956	0.00002524	0.00004236	0.00001405	0.0000452	0.00012539	0.00025457	0.00013324	-0.00010277	0.00009608	-0.0609621	0.02454356	-0.00720975	0.00004725	0.00034173	-0.00051734	-0.0003171	0.00027887	0.00039537	-0.00006307	-0.00008142	0.00001561	-0.00027697	0.00006546	-0.00028103	0.00010729	0.00011531	0.00004561	-0.00008688	-0.00005514	-0.0000127	0.00011259	0.00042336	0.00037745	-0.00014774	0.00004917	0.00023656
-0.00655227	-0.38125541	-0.12292422	-0.5113204	1.19639902	-0.10302559	0.47213434	-4.85140137	-1.03340073	-0.59516985	2.28987092	0.22541423	0.31894957	0.27236256	0.34777917	-0.22225933	0.2281974	-0.08940007	0.04687254	0.03204006	0.04383956	-0.01070148	-0.02183049	-0.01706591	0.01937255	-0.00371076	0.01294284	-0.00789218	0.01771159	-0.0000263	-0.00808619	-0.00418256	-0.00510363	-0.00060266	0.02158244	0.00914958	-0.0126762	0.0121154	0.00104123	0.00156548	-0.00246902	0.00022408	0.00019353	0.00107332	0.0000287	0.00139992	-0.00229953	0.00068936	-0.00112771	0.00159463	-0.00017212	-0.0002782	-0.00301718	-0.00134656	-0.0005581	0.00095693	0.00001846	-0.00037075	-0.00010249	-0.0001176	0.0000281	-0.00021922	0.00011093	0.00003594	-0.00016747	0.00017798	-0.00019046	0.00007946	-0.00016984	0.0001468	-0.00001528	-0.0000479	0.0004105	0.00042467	0.00011708	0.00033033	0.00038196	0.00025061	-0.00024568	-0.00004967	-0.00006377	-0.00017503	-0.00011132	0.00000375	0.00024977	0.00028282	0.00033768	-0.00017276	-0.0000483	-0.00001635	0.00061113	-0.00025702	-0.00024528	-0.654533	0.22758831	-0.35805967	2.2898174	3.70405331	2.59693605	-0.01285101	0.21175643	0.08842852	0.02356481	-0.02539202	0.08652323	-0.00046406	-0.00096203	-0.00098477	0.00041756	-0.00155765	0.0009546	0.00120417	0.0034003	0.00083865	-0.00230698	-0.00110549	-0.00052006	0.00112739	0.00064871	0.00041626	-0.00356384	0.00204274	-0.00175754	0.00020653	-0.00002489	0.00010798	0.00028297	0.00002421	0.00021103	0.00024463	0.0000302	-0.00001821	0.00004261	0.00005997	-0.00010957	0.0365283	0.00758432	0.03425826	0.00005357	-0.00020137	0.0001723	0.00040644	-0.00022392	-0.00027076	0.00007427	0.00014479	-0.00001853	0.00013387	-0.00006871	0.00012834	-0.00006696	-0.00000829	-0.0000535	-0.00000884	0.00010189	0.00002842	-0.00004509	-0.00022189	-0.00017282	-0.00015	0.00005118	0.00013579
0.23133116	0.02661966	0.13833434	0.85230386	-0.33196026	0.92797255	-1.98878779	-1.03340073	-2.78519293	0.06120905	0.47164899	0.69602998	-0.02370816	0.17442572	-0.0131256	-0.00106225	-0.04405299	0.02467904	0.00191377	-0.00406746	0.00852494	-0.0018061	-0.00283402	-0.00065765	0.00310163	-0.00394552	-0.00009475	0.00172824	0.00218385	0.00329596	-0.00311999	0.00171389	-0.001348	0.01298418	0.0122813	0.00848279	0.00033696	0.00667977	-0.00212753	0.00104865	-0.00138505	0.00176121	-0.00200131	0.00141346	0.00131068	-0.00007045	0.00176872	-0.00282118	0.00178095	-0.00550462	0.00046989	-0.00508313	0.00131546	0.00234055	0.00100464	-0.00096016	-0.00014183	0.00048577	0.000092	0.00012605	0.0001727	0.00022479	-0.00001859	0.00010619	0.00004269	-0.00011508	0.00034248	-0.00011835	0.00022955	-0.00007501	-0.00000832	-0.00001382	-0.00017437	-0.00043643	0.00010887	-0.000295	-0.00022719	0.0000666	0.00052338	-0.00009011	-0.00001625	-0.00001302	0.00004069	-0.00005568	0.00002933	-0.00032774	-0.00024125	-0.00009381	0.00005642	0.00017332	0.00011405	-0.00008265	-0.00004492	-0.14703251	0.08479871	-0.14427592	2.85755745	2.61078135	3.86579007	0.09419441	-0.37585286	-0.1229309	0.14008018	0.10141754	-0.06290775	-0.00141032	-0.00072438	0.00030342	0.00130539	0.00103614	0.00003866	0.0004318	0.00027827	0.00056627	0.00315248	-0.00066632	0.00023713	0.00140713	0.00098442	-0.00042789	0.00713291	0.00304126	-0.00313449	0.00023741	-0.00011988	0.00012053	0.00021875	-0.00012715	0.00015067	0.00034475	-0.00016838	0.00018567	0.00022252	-0.00016352	0.00029582	0.00041138	0.02454429	-0.0273931	-0.00000605	0.00008786	-0.00031288	-0.00023169	0.00004815	0.00016891	0.00000863	-0.000104	0.00012063	-0.00019027	-0.00000232	-0.00014806	0.00011525	-0.00003224	0.00008951	-0.00002493	-0.0000462	-0.00001678	0.00012531	0.00011769	0.00012322	0.00002356	0.00000831	0.00004992
0.00451371	0.07004972	-0.00648848	0.01778963	-0.22462808	-0.02104913	0.87260348	-0.59516985	0.06120905	-4.18188649	0.77007418	-2.01396491	1.32661215	0.64976193	0.86193529	0.26340401	0.02796165	0.24198944	-0.02965544	-0.04770708	-0.00604871	0.00591801	0.00919532	0.00753993	-0.00998775	0.00696076	-0.00526649	0.00242189	-0.01057048	-0.00134468	0.00666664	0.00287088	0.00474298	0.00229928	-0.02539774	-0.00639028	-0.00273334	0.0080666	-0.0004122	0.00076259	-0.00148637	0.00013554	0.00009483	0.00102416	-0.00070506	0.00036617	-0.00040004	-0.00002668	-0.00104238	0.00085194	0.00049339	0.0002051	-0.00260185	-0.00011299	-0.00030095	0.00046464	-0.00002429	-0.00027242	-0.00022267	0.00005171	-0.0001743	0.0001628	-0.00011809	-0.00002669	-0.00015485	0.00010489	-0.0004037	0.00010078	-0.00028917	-0.00010306	0.00002796	0.0000011	0.00025392	0.00032842	0.00002707	-0.00010003	0.00004434	0.00006389	-0.00042526	0.00014845	-0.00005752	-0.0002949	-0.00008839	-0.00006688	-0.00003976	0.00026203	0.00024857	-0.00012608	-0.00008022	-0.00012544	0.00021705	-0.00005317	-0.00010581	0.03486982	-0.07556258	0.13934667	-0.18558451	0.50057914	0.0999862	6.2328425	-2.48732378	2.89975319	-0.21023344	-0.1759576	-0.15682177	0.00080444	0.00934858	0.003215	0.0003682	0.00123219	-0.00028446	0.00040083	0.00066954	-0.0008094	0.00293009	0.00061066	0.00300774	-0.00102014	0.00063717	-0.0011979	0.00118698	0.00009563	0.00086472	-0.00060002	0.00019802	-0.00007087	-0.00030257	0.00012413	-0.00007036	-0.00046197	0.00013032	-0.00009349	-0.00035974	0.00001225	-0.00005506	0.03169867	0.00314116	0.02115823	0.00001277	-0.00026286	0.00028642	0.00010831	-0.0002155	-0.00046628	-0.00005717	0.00000851	-0.00002243	0.00004499	-0.00004384	0.00006881	-0.0001499	-0.0000315	-0.00002471	-0.00000862	-0.00002338	-0.00001818	-0.00016052	-0.00006629	-0.00013254	-0.00015932	0.00001353	0.00006722
